entry	name	class	displayed	equipmentset	level	qualty	requiredlevel	stackable	maxdurability	inventorytype	sockettype	allowableclass	useable	sellprice	damage	defense	states	spellid	spellcategory	spellcooldown	bonding	maxsoket	scriptname	questid	baserepaired	overdue_type	overdue_args	overdue_transform	enchant_ext
11010100	凡品断续胶	79	1300210	0	1	0	{0,100}	999	0	0	[]	0	0	2	{0,0,0}	{0,0,0}	[]	570000021	3	15000	0	0	0	0	0	0	[]	[]	[]
11010101	凡品断续胶	79	1300210	0	1	0	{0,100}	999	0	0	[]	0	0	2	{0,0,0}	{0,0,0}	[]	570000021	3	15000	2	0	0	0	0	0	[]	[]	[]
11010200	中品断续胶	79	1300210	0	30	1	{30,100}	999	0	0	[]	0	0	4	{0,0,0}	{0,0,0}	[]	570000022	3	15000	0	0	0	0	0	0	[]	[]	[]
11010201	中品断续胶	79	1300210	0	30	1	{30,100}	999	0	0	[]	0	0	4	{0,0,0}	{0,0,0}	[]	570000022	3	15000	2	0	0	0	0	0	[]	[]	[]
11010300	上品断续胶	79	1300210	0	50	2	{50,100}	999	0	0	[]	0	0	6	{0,0,0}	{0,0,0}	[]	570000023	3	15000	0	0	0	0	0	0	[]	[]	[]
11010301	上品断续胶	79	1300210	0	50	2	{50,100}	999	0	0	[]	0	0	6	{0,0,0}	{0,0,0}	[]	570000023	3	15000	2	0	0	0	0	0	[]	[]	[]
11010400	王品断续胶	79	1300210	0	70	3	{70,100}	999	0	0	[]	0	0	8	{0,0,0}	{0,0,0}	[]	570000024	3	15000	0	0	0	0	0	0	[]	[]	[]
11010401	王品断续胶	79	1300210	0	70	3	{70,100}	999	0	0	[]	0	0	8	{0,0,0}	{0,0,0}	[]	570000024	3	15000	2	0	0	0	0	0	[]	[]	[]
11020200	凡品还魂丹	85	1410025	0	1	0	{1,100}	1	60000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,0}]	0	0	0	0	0	hp_package_gift	0	0	0	[]	[]	[]
11020201	凡品还魂丹	85	1410025	0	1	0	{1,100}	1	60000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,0}]	0	0	0	2	0	hp_package_gift	0	0	0	[]	[]	[]
11020202	凡品还魂丹（限时）	85	1410025	0	10	0	{10,100}	1	60000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,0}]	0	0	0	2	0	hp_package_gift	0	0	1	{0,0,0}	[]	[]
11020300	中品还魂丹	85	1420025	0	30	1	{30,100}	1	180000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,1}]	0	0	0	0	0	hp_package_gift	0	0	0	[]	[]	[]
11020301	中品还魂丹	85	1420025	0	30	1	{30,100}	1	180000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,1}]	0	0	0	2	0	hp_package_gift	0	0	0	[]	[]	[]
11020302	中品还魂丹（限时）	85	1420025	0	50	1	{50,100}	1	180000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,1}]	0	0	0	2	0	hp_package_gift	0	0	1	{0,0,0}	[]	[]
11020400	上品还魂丹	85	1430025	0	50	2	{50,100}	1	360000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,2}]	0	0	0	0	0	hp_package_gift	0	0	0	[]	[]	[]
11020401	上品还魂丹	85	1430025	0	50	2	{50,100}	1	360000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,2}]	0	0	0	2	0	hp_package_gift	0	0	0	[]	[]	[]
11020402	上品还魂丹（限时）	85	1430025	0	70	2	{70,100}	1	360000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,2}]	0	0	0	2	0	hp_package_gift	0	0	1	{0,0,0}	[]	[]
11020500	王品还魂丹	85	1440025	0	70	3	{70,100}	1	600000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,3}]	0	0	0	0	0	hp_package_gift	0	0	0	[]	[]	[]
11020501	王品还魂丹	85	1440025	0	70	3	{70,100}	1	600000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,3}]	0	0	0	2	0	hp_package_gift	0	0	0	[]	[]	[]
11020502	王品还魂丹（限时）	85	1440025	0	90	3	{90,100}	1	600000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000049,3}]	0	0	0	2	0	hp_package_gift	0	0	1	{0,0,0}	[]	[]
11030100	凡品元灵丹	80	1300220	0	1	0	{0,100}	999	0	0	[]	0	0	2	{0,0,0}	{0,0,0}	[]	570000041	4	15000	0	0	0	0	0	0	[]	[]	[]
11030101	凡品元灵丹	80	1300220	0	1	0	{0,100}	999	0	0	[]	0	0	2	{0,0,0}	{0,0,0}	[]	570000041	4	15000	2	0	0	0	0	0	[]	[]	[]
11030200	中品元灵丹	80	1300220	0	30	1	{30,100}	999	0	0	[]	0	0	4	{0,0,0}	{0,0,0}	[]	570000042	4	15000	0	0	0	0	0	0	[]	[]	[]
11030201	中品元灵丹	80	1300220	0	30	1	{30,100}	999	0	0	[]	0	0	4	{0,0,0}	{0,0,0}	[]	570000042	4	15000	2	0	0	0	0	0	[]	[]	[]
11030300	上品元灵丹	80	1300220	0	50	2	{50,100}	999	0	0	[]	0	0	6	{0,0,0}	{0,0,0}	[]	570000043	4	15000	0	0	0	0	0	0	[]	[]	[]
11030301	上品元灵丹	80	1300220	0	50	2	{50,100}	999	0	0	[]	0	0	6	{0,0,0}	{0,0,0}	[]	570000043	4	15000	2	0	0	0	0	0	[]	[]	[]
11030400	王品元灵丹	80	1300220	0	70	3	{70,100}	999	0	0	[]	0	0	8	{0,0,0}	{0,0,0}	[]	570000044	4	15000	0	0	0	0	0	0	[]	[]	[]
11030401	王品元灵丹	80	1300220	0	70	3	{70,100}	999	0	0	[]	0	0	8	{0,0,0}	{0,0,0}	[]	570000044	4	15000	2	0	0	0	0	0	[]	[]	[]
11040600	凡品龙首丹	89	1104060	0	1	0	{1,100}	1	90000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,0}]	0	0	0	0	0	mp_package_gift	0	0	0	[]	[]	[]
11040601	凡品龙首丹	89	1104060	0	1	0	{1,100}	1	90000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,0}]	0	0	0	2	0	mp_package_gift	0	0	0	[]	[]	[]
11040700	中品龙首丹	89	1104060	0	30	1	{30,100}	1	180000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,1}]	0	0	0	0	0	mp_package_gift	0	0	0	[]	[]	[]
11040701	中品龙首丹	89	1104060	0	30	1	{30,100}	1	180000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,1}]	0	0	0	2	0	mp_package_gift	0	0	0	[]	[]	[]
11040800	上品龙首丹	89	1104060	0	50	2	{50,100}	1	270000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,2}]	0	0	0	0	0	mp_package_gift	0	0	0	[]	[]	[]
11040801	上品龙首丹	89	1104060	0	50	2	{50,100}	1	270000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,2}]	0	0	0	2	0	mp_package_gift	0	0	0	[]	[]	[]
11040900	王品龙首丹	89	1104060	0	70	3	{70,100}	1	360000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,3}]	0	0	0	0	0	mp_package_gift	0	0	0	[]	[]	[]
11040901	王品龙首丹	89	1104060	0	70	3	{70,100}	1	360000	0	[]	0	1	0	{0,0,0}	{0,0,0}	[{600000064,3}]	0	0	0	2	0	mp_package_gift	0	0	0	[]	[]	[]
11050110	近防金丹	0	1301000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000100	5	2000	0	0	0	0	0	0	[]	[]	[]
11050111	近防金丹	0	1301000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000100	5	2000	2	0	0	0	0	0	[]	[]	[]
11050210	远防金丹	0	1301000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000200	6	2000	0	0	0	0	0	0	[]	[]	[]
11050211	远防金丹	0	1301000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000200	6	2000	2	0	0	0	0	0	[]	[]	[]
11050310	魔防金丹	0	1301000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000300	7	2000	0	0	0	0	0	0	[]	[]	[]
11050311	魔防金丹	0	1301000	0	1	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000300	7	2000	2	0	0	0	0	0	[]	[]	[]
11050410	凡品攻击丹	0	1304000	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000401	8	2000	0	0	0	0	0	0	[]	[]	[]
11050411	凡品攻击丹	0	1304000	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000401	8	2000	2	0	0	0	0	0	[]	[]	[]
11050510	凡品防御丹	0	1303000	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000501	8	2000	0	0	0	0	0	0	[]	[]	[]
11050511	凡品防御丹	0	1303000	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000501	8	2000	2	0	0	0	0	0	[]	[]	[]
11050610	凡品生命丹	0	1302000	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000601	8	2000	0	0	0	0	0	0	[]	[]	[]
11050611	凡品生命丹	0	1302000	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000601	8	2000	2	0	0	0	0	0	[]	[]	[]
11050710	中品攻击丹	0	1304000	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000402	9	2000	0	0	0	0	0	0	[]	[]	[]
11050711	中品攻击丹	0	1304000	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000402	9	2000	2	0	0	0	0	0	[]	[]	[]
11050810	中品防御丹	0	1303000	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000502	9	2000	0	0	0	0	0	0	[]	[]	[]
11050811	中品防御丹	0	1303000	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000502	9	2000	2	0	0	0	0	0	[]	[]	[]
11050910	中品生命丹	0	1302000	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000602	9	2000	0	0	0	0	0	0	[]	[]	[]
11050911	中品生命丹	0	1302000	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000602	9	2000	2	0	0	0	0	0	[]	[]	[]
11051010	上品攻击丹	0	1304000	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000403	10	2000	0	0	0	0	0	0	[]	[]	[]
11051011	上品攻击丹	0	1304000	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000403	10	2000	2	0	0	0	0	0	[]	[]	[]
11051110	上品防御丹	0	1303000	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000503	10	2000	0	0	0	0	0	0	[]	[]	[]
11051111	上品防御丹	0	1303000	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000503	10	2000	2	0	0	0	0	0	[]	[]	[]
11051210	上品生命丹	0	1302000	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000603	10	2000	0	0	0	0	0	0	[]	[]	[]
11051211	上品生命丹	0	1302000	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	200000603	10	2000	2	0	0	0	0	0	[]	[]	[]
11051310	下品仙丹	0	1311000	0	1	1	{35,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	801000005	5	2000	0	0	0	0	0	1	300	[]	[]
11051430	反击神咒	0	1400034	0	1	0	{35,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	801000006	5	2000	0	0	0	0	0	1	300	[]	[]
11051530	无敌神咒	0	1400035	0	1	0	{35,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	801000007	5	2000	0	0	0	0	0	1	300	[]	[]
11051630	凡品五更留	0	1303101	0	1	1	{0,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	570000051	14	60000	0	0	0	0	0	1	300	[]	[]
11051730	中品五更留	0	1303102	0	1	2	{0,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	570000052	14	60000	0	0	0	0	0	1	300	[]	[]
11051830	上品五更留	0	1303103	0	1	3	{0,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	570000053	14	60000	0	0	0	0	0	1	300	[]	[]
11051930	王品五更留	0	1303104	0	1	4	{0,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	570000054	14	60000	0	0	0	0	0	1	300	[]	[]
11052010	凡品仙丹	0	1311000	0	1	1	{50,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	801000009	5	2000	0	0	0	0	0	1	300	[]	[]
11052120	中品仙丹	0	1311000	0	1	2	{50,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	801000010	5	2000	0	0	0	0	0	1	300	[]	[]
11052230	上品仙丹	0	1311000	0	1	3	{50,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	801000011	5	2000	0	0	0	0	0	1	300	[]	[]
11070120	熊猫幻化卡	93	1400211	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{800000001,1}]	0	15	0	0	0	item_avatar	0	0	1	300	[]	[]
11070220	狼王幻化卡	93	1400202	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{800000002,1}]	0	15	0	0	0	item_avatar	0	0	1	300	[]	[]
11070320	比蒙王幻化卡	93	1400209	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{800000003,1}]	0	15	0	0	0	item_avatar	0	0	1	300	[]	[]
11070420	月神幻化卡	93	1400201	0	1	3	{1,100}	1	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[{800000004,1}]	0	15	0	0	0	item_avatar	0	0	1	300	[]	[]
12010100	煅星重剑	1	1100101	0	3	0	{3,100}	1	100	7	[]	3	0	1	{0,0,8}	{0,0,0}	[]	0	0	0	0	4	0	0	2	0	[]	[]	[]
12010101	煅星重剑	1	1100101	0	3	0	{3,100}	1	100	7	[]	3	0	1	{0,0,8}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010110	火劫重剑	1	1100101	0	3	1	{3,100}	1	100	7	[]	3	0	1	{0,0,16}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010111	火劫重剑	1	1100101	0	3	1	{3,100}	1	100	7	[]	3	0	1	{0,0,16}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010200	煅星之盾	24	1100102	0	9	0	{9,100}	1	100	8	[]	3	0	5	{0,0,0}	{4,4,4}	[]	0	0	0	0	4	0	0	2	0	[]	[]	[]
12010201	煅星之盾	24	1100102	0	9	0	{9,100}	1	100	8	[]	3	0	5	{0,0,0}	{4,4,4}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010210	火劫之盾	24	1100102	0	8	1	{8,100}	1	100	8	[]	3	0	5	{0,0,0}	{9,9,9}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010211	火劫之盾	24	1100102	0	8	1	{8,100}	1	100	8	[]	3	0	5	{0,0,0}	{9,9,9}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010300	煅云之弓	1	1100103	0	3	0	{3,100}	1	100	7	[]	2	0	1	{0,8,0}	{0,0,0}	[]	0	0	0	0	4	0	0	2	0	[]	[]	[]
12010301	煅云之弓	1	1100103	0	3	0	{3,100}	1	100	7	[]	2	0	1	{0,8,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010310	火灵之弓	1	1100103	0	3	1	{3,100}	1	100	7	[]	2	0	1	{0,16,0}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010311	火灵之弓	1	1100103	0	3	1	{3,100}	1	100	7	[]	2	0	1	{0,16,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010400	煅云之箭	2	1100104	0	9	0	{9,100}	1	100	8	[]	2	0	5	{0,5,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010401	煅云之箭	2	1100104	0	9	0	{9,100}	1	100	8	[]	2	0	5	{0,5,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010410	火灵之箭	2	1100104	0	8	1	{8,100}	1	100	8	[]	2	0	5	{0,9,0}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010411	火灵之箭	2	1100104	0	8	1	{8,100}	1	100	8	[]	2	0	5	{0,9,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010500	煅月魔杖	1	1100105	0	3	0	{3,100}	1	100	7	[]	1	0	1	{8,0,0}	{0,0,0}	[]	0	0	0	0	4	0	0	2	0	[]	[]	[]
12010501	煅月魔杖	1	1100105	0	3	0	{3,100}	1	100	7	[]	1	0	1	{8,0,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010510	火云魔杖	1	1100105	0	3	1	{3,100}	1	100	7	[]	1	0	1	{16,0,0}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010511	火云魔杖	1	1100105	0	3	1	{3,100}	1	100	7	[]	1	0	1	{16,0,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010600	煅月符箓	2	1100106	0	9	0	{9,100}	1	100	8	[]	1	0	5	{5,0,0}	{0,0,0}	[]	0	0	0	0	4	0	0	2	0	[]	[]	[]
12010601	煅月符箓	2	1100106	0	9	0	{9,100}	1	100	8	[]	1	0	5	{5,0,0}	{0,0,0}	[]	0	0	0	0	4	0	0	2	0	[]	[]	[]
12010610	火云符箓	2	1100106	0	8	1	{8,100}	1	100	8	[]	1	0	5	{9,0,0}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010611	火云符箓	2	1100106	0	8	1	{8,100}	1	100	8	[]	1	0	5	{9,0,0}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010710	青莲胸甲	5	1100110	0	2	1	{2,100}	1	100	6	[]	0	0	1	{0,0,0}	{13,13,13}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010711	青莲胸甲	5	1100110	0	2	1	{2,100}	1	100	6	[]	0	0	1	{0,0,0}	{13,13,13}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010810	云霓法冠	3	1100107	0	15	1	{15,100}	1	100	1	[]	0	0	10	{0,0,0}	{8,8,8}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010811	云霓法冠	3	1100107	0	15	1	{15,100}	1	100	1	[]	0	0	10	{0,0,0}	{8,8,8}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12010910	云霓项链	9	1100109	0	10	1	{10,100}	1	100	13	[]	0	0	15	{9,9,9}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12010911	云霓项链	9	1100109	0	10	1	{10,100}	1	100	13	[]	0	0	15	{9,9,9}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011010	青莲护肩	4	1100108	0	15	1	{15,100}	1	100	2	[]	0	0	15	{0,0,0}	{8,8,8}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011011	青莲护肩	4	1100108	0	15	1	{15,100}	1	100	2	[]	0	0	15	{0,0,0}	{8,8,8}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011110	青莲灵镯	10	1100111	0	15	1	{15,100}	1	100	11	[]	0	0	19	{9,9,9}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011111	青莲灵镯	10	1100111	0	15	1	{15,100}	1	100	11	[]	0	0	19	{9,9,9}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011210	青莲护手	7	1100112	0	17	1	{17,100}	1	100	3	[]	0	0	20	{0,0,0}	{8,8,8}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011211	青莲护手	7	1100112	0	17	1	{17,100}	1	100	3	[]	0	0	20	{0,0,0}	{8,8,8}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011310	青莲古镯	10	1100111	0	21	1	{21,100}	1	100	11	[]	0	0	17	{9,9,9}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011311	青莲古镯	10	1100111	0	21	1	{21,100}	1	100	11	[]	0	0	17	{9,9,9}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011410	青莲腰带	6	1100114	0	26	1	{26,100}	1	100	4	[]	0	0	15	{0,0,0}	{8,8,8}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011411	青莲腰带	6	1100114	0	26	1	{26,100}	1	100	4	[]	0	0	15	{0,0,0}	{8,8,8}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011510	青莲灵戒	11	1100113	0	27	1	{27,100}	1	100	9	[]	0	0	28	{9,9,9}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011511	青莲灵戒	11	1100113	0	27	1	{27,100}	1	100	9	[]	0	0	28	{9,9,9}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011610	青莲战靴	8	1100115	0	24	1	{24,100}	1	100	5	[]	0	0	30	{0,0,0}	{8,8,8}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011611	青莲战靴	8	1100115	0	24	1	{24,100}	1	100	5	[]	0	0	30	{0,0,0}	{8,8,8}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011710	青莲古戒	11	1100113	0	29	1	{29,100}	1	100	9	[]	0	0	29	{9,9,9}	{0,0,0}	[]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12011711	青莲古戒	11	1100113	0	29	1	{29,100}	1	100	9	[]	0	0	29	{9,9,9}	{0,0,0}	[]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12011930	珍爱合髻	13	12011930	0	1	3	{1,100}	99	100	17	[]	0	0	0	{0,0,0}	{0,0,0}	[[[230,148,187,229,135,187],[49,48]],[[232,191,145,233,152,178],[53]],[[232,191,156,233,152,178],[53]],[[233,173,148,233,152,178],[53]],[[229,145,189,228,184,173],[50]],[[233,151,170,233,129,191],[50]],[[230,154,180,229,135,187],[50]],[[230,154,180,228,188,164],[50]],[[233,159,167,230,128,167],[50]]]	0	0	0	0	0	0	0	0	0	[]	[]	[]
12011931	珍爱合髻	13	12011930	0	1	3	{1,100}	99	100	17	[]	0	0	0	{0,0,0}	{0,0,0}	[[[230,148,187,229,135,187],[49,48]],[[232,191,145,233,152,178],[53]],[[232,191,156,233,152,178],[53]],[[233,173,148,233,152,178],[53]],[[229,145,189,228,184,173],[50]],[[233,151,170,233,129,191],[50]],[[230,154,180,229,135,187],[50]],[[230,154,180,228,188,164],[50]],[[233,159,167,230,128,167],[50]]]	0	0	0	2	0	0	0	0	0	[]	[]	[]
12011940	永恒合髻	13	12011940	0	1	4	{1,100}	99	100	17	[]	0	0	0	{0,0,0}	{0,0,0}	[[[230,148,187,229,135,187],[50,48]],[[232,191,145,233,152,178],[49,48]],[[232,191,156,233,152,178],[49,48]],[[233,173,148,233,152,178],[49,48]],[[229,145,189,228,184,173],[53]],[[233,151,170,233,129,191],[53]],[[230,154,180,229,135,187],[53]],[[230,154,180,228,188,164],[53]],[[233,159,167,230,128,167],[53]]]	0	0	0	0	0	0	0	0	0	[]	[]	[]
12011941	永恒合髻	13	12011940	0	1	4	{1,100}	99	100	17	[]	0	0	0	{0,0,0}	{0,0,0}	[[[230,148,187,229,135,187],[50,48]],[[232,191,145,233,152,178],[49,48]],[[232,191,156,233,152,178],[49,48]],[[233,173,148,233,152,178],[49,48]],[[229,145,189,228,184,173],[53]],[[233,151,170,233,129,191],[53]],[[230,154,180,229,135,187],[53]],[[230,154,180,228,188,164],[53]],[[233,159,167,230,128,167],[53]]]	0	0	0	2	0	0	0	0	0	[]	[]	[]
12200131	焚骨重剑	1	2100701	0	20	3	{20,100}	1	100	7	[]	3	0	90	{0,0,46}	{0,0,0}	[{magicpower,4},{rangepower,4},{meleepower,4},{hitrate,5}]	0	0	0	2	4	0	0	3	0	[]	[]	[]
12200331	焚妖之弓	1	2100703	0	20	3	{20,100}	1	100	7	[]	2	0	90	{0,46,0}	{0,0,0}	[{magicpower,4},{rangepower,4},{meleepower,4},{hitrate,5}]	0	0	0	2	4	0	0	3	0	[]	[]	[]
12200531	焚城魔杖	1	2100705	0	20	3	{20,100}	1	100	7	[]	1	0	90	{46,0,0}	{0,0,0}	[{magicpower,4},{rangepower,4},{meleepower,4},{hitrate,5}]	0	0	0	2	4	0	0	3	0	[]	[]	[]
12350120	星陨重剑	1	1100201	0	30	2	{30,100}	1	100	7	[]	3	0	60	{0,0,35}	{0,0,0}	[{magicpower,3},{rangepower,3},{meleepower,3}]	0	0	0	1	4	0	0	2	0	[]	[]	[]
12350121	星陨重剑	1	1100201	0	30	2	{30,100}	1	100	7	[]	3	0	60	{0,0,35}	{0,0,0}	[{magicpower,3},{rangepower,3},{meleepower,3}]	0	0	0	2	4	0	0	2	0	[]	[]	[]
12350130	九幽重剑	1	1104013	0	30	3	{30,100}	1	100	7	[]	3	0	90	{0,0,53}	{0,0,0}	[{magicpower,8},{rangepower,8},{meleepower,8},{hitrate,7}]	0	0	0	1	4	0	0	3	0	[]	[]	[]
12350131	九幽重剑	1	1104013	0	30	3	{30,100}	1	100	7	[]	3	0	90	{0,0,53}	{0,0,0}	[{magicpower,8},{rangepower,8},{meleepower,8},{hitrate,7}]	0	0	0	2	4	0	0	3	0	[]	[]	[]
12350140	龙骨重剑	1	1100301	0	40	4	{40,100}	1	100	7	[]	3	0	160	{0,0,83}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,16},{criticalrate,16}]	0	0	0	1	4	0	0	5	0	[]	[]	[]
12350141	龙骨重剑	1	1100301	0	40	4	{40,100}	1	100	7	[]	3	0	160	{0,0,83}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,16},{criticalrate,16}]	0	0	0	2	4	0	0	5	0	[]	[]	[]
12350180	封印·龙骨重剑	1	1100301	0	40	3	{40,100}	1	100	7	[]	3	0	120	{0,0,68}	{0,0,0}	[{magicpower,11},{rangepower,11},{meleepower,11},{hitrate,12}]	0	0	0	1	4	0	0	4	0	[]	[]	[]
12350181	封印·龙骨重剑	1	1100301	0	40	3	{40,100}	1	100	7	[]	3	0	120	{0,0,68}	{0,0,0}	[{magicpower,11},{rangepower,11},{meleepower,11},{hitrate,12}]	0	0	0	2	4	0	0	4	0	[]	[]	[]
12350220	星陨之盾	24	1100202	0	30	2	{30,100}	1	100	8	[]	3	0	60	{0,0,0}	{20,20,20}	[{magicpower,3},{rangepower,3},{meleepower,3}]	0	0	0	1	4	0	0	2	0	[]	[]	[]
