id	name	level	npcflags	hpmax	mpmax	attacktype	power	commoncool	immunes	hitrate	dodge	criticalrate	criticaldestroyrate	toughness	debuff_resist	walkspeed	runspeed	exp	min_money	max_money	skills	skillrates	defense	hatredratio	alert_radius	bounding_radius	script_hatred	script_skill	displayid	walkdelaytime	faction	death_share	script_baseattr
1702905	爆炸魔晶	89	2	33122	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000003,29}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1702908	爆炸天符	68	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,29}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1703001	螭妖	89	2	86472	0	2	5984	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	7	445	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000068	4000	4	0	[]
1703002	孽龙·犼天（BOSS）	89	2	1867796	0	3	5984	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	7	9612	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411110050	4000	4	0	[]
1703003	攻击魔晶	89	2	33122	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000001,30}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1703004	防御魔晶	89	2	33122	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000002,30}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1703005	爆炸魔晶	89	2	33122	0	3	0	1500	{0,0,0}	927	28	74	524	24	{0,0,0,0,0}	4	7	0	0	0	[{770000003,30}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1703008	爆炸天符	89	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,30}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1800101	剑奴	50	2	19722	0	3	446	1500	{0,0,0}	1013	117	153	603	108	{0,0,0,0,0}	4	6	300	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	111100007	4000	2	0	[]
1800102	剑师（精英）	51	2	52544	0	3	571	1500	{0,0,0}	1025	130	164	614	119	{0,0,0,0,0}	4	7	765	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	410000007	4000	2	0	[]
1800103	蛮力	52	2	29382	0	1	450	1500	{0,0,0}	1034	140	174	624	129	{0,0,0,0,0}	4	6	416	0	0	[{560000001,1},{781000001,1}]	0	{0,0,0}	1	10	30	2	[]	410000013	4000	2	0	[]
1800104	狂剑客（BOSS）	53	2	152232	0	3	758	1500	{0,0,0}	1040	146	178	628	134	{0,0,0,0,0}	4	6	2120	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	3	[]	411100007	4000	2	0	[]
1800105	爆炸天符	40	1	100000	0	3	1464	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{781000001,1}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	410000013	4000	1	0	[]
1800201	蛮力	54	2	68958	0	1	655	1500	{0,0,0}	1109	218	243	693	202	{0,0,0,0,0}	4	6	810	0	0	[{560000001,1},{781000001,2}]	0	{0,0,0}	1	40	40	3	[]	411000013	4000	2	0	[]
1800202	剑之魂（BOSS）	55	2	567579	0	2	982	1500	{0,0,0}	1117	226	250	700	209	{0,0,0,0,0}	4	6	6600	0	0	[{560000001,1},{781000002,1},{781000003,1},{781000004,1}]	0	{0,0,0}	1	10	30	3	[]	410000043	4000	2	0	[]
1800203	爆炸天符	40	1	100000	0	3	1705	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{781000001,2}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	411000013	4000	1	0	[]
1800301	花妖	56	2	43318	0	1	940	1500	{0,0,0}	1247	361	370	820	335	{0,0,0,0,0}	4	6	392	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	411000099	4000	2	0	[]
1800302	蓝色妖姬（精英）	57	2	127306	0	3	1218	1500	{0,0,0}	1259	374	381	831	346	{0,0,0,0,0}	4	7	1140	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	410000072	4000	2	0	[]
1800303	花奴	58	2	52961	0	2	1088	1500	{0,0,0}	1279	395	400	850	367	{0,0,0,0,0}	4	6	464	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	410000047	4000	2	0	[]
1800304	花大王	59	2	68065	0	2	1203	1500	{0,0,0}	1291	408	411	861	377	{0,0,0,0,0}	4	6	590	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	411000047	4000	2	0	[]
1800305	花飘飘（BOSS）	60	2	362217	0	1	1587	1500	{0,0,0}	1326	444	445	895	413	{0,0,0,0,0}	4	6	3000	0	0	[{560000001,1},{781000005,1},{781000004,1}]	0	{0,0,0}	1	10	30	3	[]	412000098	4000	2	0	[]
1800401	嗜血蛮王（精英）	61	2	149975	0	3	1238	1500	{0,0,0}	1338	457	455	905	424	{0,0,0,0,0}	4	7	1220	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	410000072	4000	2	0	[]
1800402	蛇精（精英）	62	2	156532	0	3	1394	1500	{0,0,0}	1361	480	477	927	446	{0,0,0,0,0}	4	7	1240	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	411000047	4000	2	0	[]
1800403	美女蛇（BOSS）	63	2	968585	0	3	1753	1500	{0,0,0}	1372	493	487	937	457	{0,0,0,0,0}	4	6	7560	0	0	[{560000001,1},{781000007,1},{781000008,1}]	0	{0,0,0}	1	10	30	3	[]	411000049	4000	2	0	[]
1800501	狈妖	64	2	67190	0	2	1273	1500	{0,0,0}	1395	516	509	959	480	{0,0,0,0,0}	4	6	512	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	410000040	4000	2	0	[]
1800502	狼王（精英）	65	2	173058	0	3	1533	1500	{0,0,0}	1406	529	519	969	491	{0,0,0,0,0}	4	7	1300	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	410000028	4000	2	0	[]
1800503	幽狼	66	2	71435	0	1	1350	1500	{0,0,0}	1419	542	531	981	503	{0,0,0,0,0}	4	6	528	0	0	[{560000001,1},{781000001,3}]	0	{0,0,0}	1	12	30	2	[]	411000097	4000	2	0	[]
1800504	兽王	67	2	110474	0	1	1626	1500	{0,0,0}	1432	556	542	992	515	{0,0,0,0,0}	4	6	804	0	0	[{560000001,1},{781000009,1}]	0	{0,0,0}	1	10	30	2	[]	410000033	4000	2	0	[]
1800505	冰之魂	68	2	390612	0	3	2107	1500	{0,0,0}	1456	581	565	1015	540	{0,0,0,0,0}	4	6	2720	0	0	[{560000001,1},{781000010,1},{781000011,1}]	0	{0,0,0}	1	10	30	3	[]	411110050	4000	2	0	[]
1800506	爆炸天符	40	1	100000	0	3	2825	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{781000001,3}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	411000097	4000	1	0	[]
1800601	雪巨人	69	2	368272	0	1	2300	1500	{0,0,0}	1659	793	752	1202	736	{0,0,0,0,0}	4	6	2070	0	0	[{560000001,1}]	0	{0,0,0}	1	30	30	3	[]	440000009	4000	2	0	[]
1800602	冰雪女王（BOSS）	70	2	1787686	0	3	3543	1500	{0,0,0}	1869	1013	947	1397	941	{0,0,0,0,0}	4	6	8400	0	0	[{560000001,1},{781000012,1},{781000013,1}]	0	{0,0,0}	1	10	30	3	[]	540000008	4000	2	0	[]
1800701	狼人	71	2	91959	0	3	2567	1500	{0,0,0}	1891	1036	966	1416	961	{0,0,0,0,0}	4	6	426	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	411000051	4000	2	0	[]
1800702	妖道（精英）	72	2	314905	0	3	3082	1500	{0,0,0}	1912	1058	986	1436	982	{0,0,0,0,0}	4	7	1440	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	410000074	4000	2	0	[]
1800703	僵尸	73	2	161690	0	1	2938	1500	{0,0,0}	1933	1081	1004	1454	1002	{0,0,0,0,0}	4	6	730	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	410000062	4000	2	0	[]
1800704	御魔上人（BOSS）	74	2	829573	0	3	4410	1500	{0,0,0}	1954	1103	1024	1474	1023	{0,0,0,0,0}	4	6	3700	0	0	[{560000001,1},{781000015,1},{781000016,1}]	0	{0,0,0}	1	10	30	3	[]	411000062	4000	2	0	[]
1800801	赤蛟龙（BOSS）	76	2	900328	0	3	5299	1500	{0,0,0}	2016	1168	1082	1532	1084	{0,0,0,0,0}	4	6	3800	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	3	[]	411100008	4000	2	0	[]
1800802	血角龙（BOSS）	78	2	1132523	0	3	5039	1500	{0,0,0}	2055	1209	1117	1567	1121	{0,0,0,0,0}	4	6	4680	0	0	[{560000001,1},{781000018,1}]	0	{0,0,0}	1	10	30	3	[]	410000008	4000	2	0	[]
1800803	应龙（BOSS）	80	2	1182638	0	3	5568	1500	{0,0,0}	2090	1246	1148	1598	1154	{0,0,0,0,0}	4	6	4800	0	0	[{560000001,1},{781000019,1}]	0	{0,0,0}	1	10	30	3	[]	411000008	4000	2	0	[]
1800804	蟠龙（BOSS）	82	2	2465938	0	1	6417	1500	{0,0,0}	2125	1283	1179	1629	1187	{0,0,0,0,0}	4	6	9840	0	0	[{560000001,1},{781000020,1}]	0	{0,0,0}	1	10	30	3	[]	411000050	4000	2	0	[]
1800901	金之灵	84	2	177387	0	1	5089	1500	{0,0,0}	2180	1340	1230	1680	1240	{0,0,0,0,0}	4	6	672	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	410000016	4000	2	0	[]
1800902	五行兽（精英）	86	2	453065	0	1	6206	1500	{0,0,0}	2215	1377	1261	1711	1273	{0,0,0,0,0}	4	7	1720	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	540000052	4000	2	0	[]
1800903	木之妖	88	2	343809	0	1	6007	1500	{0,0,0}	2250	1414	1292	1742	1306	{0,0,0,0,0}	4	6	1320	0	0	[{560000001,1},{781000001,4}]	0	{0,0,0}	1	10	30	2	[]	410000030	4000	2	0	[]
1800904	火之鬼	89	2	230592	0	2	7086	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	6	890	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	2	[]	410000015	4000	2	0	[]
1800905	水之魂	89	2	345888	0	2	6069	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	6	1335	0	0	[{560000001,1},{781000021,1}]	0	{0,0,0}	1	10	30	2	[]	410000048	4000	2	0	[]
1800906	土之傀	89	2	2767105	0	1	8103	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	6	10680	0	0	[{560000001,1},{781000022,1}]	0	{0,0,0}	1	10	30	3	[]	410000068	4000	2	0	[]
1800907	爆炸天符	40	1	100000	0	3	7954	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{781000001,4}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	410000030	4000	1	0	[]
1801001	化身	89	2	691776	0	1	8103	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	6	2670	0	0	[{560000001,1}]	0	{0,0,0}	1	10	30	3	[]	410000046	4000	2	0	[]
1801002	刑天（BOSS）	89	2	2767105	0	3	9798	1500	{0,0,0}	2268	1433	1307	1757	1322	{0,0,0,0,0}	4	6	10680	0	0	[{560000001,1},{781000023,1}]	0	{0,0,0}	1	10	30	3	[]	411000046	4000	2	0	[]
2010001	阎霏儿	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	422010000	4000	1	0	[]
2010002	洛雨	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	99200009	4000	1	0	[]
2010003	出尘子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	99200012	4000	1	0	[]
2010004	凌岳	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000068	4000	1	0	[]
2010005	慕容	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000996	4000	1	0	[]
2010006	火玲儿	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000006	4000	1	0	[]
2010007	龙啸	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000058	4000	1	0	[]
2010008	云霄子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000997	4000	1	0	[]
2010009	梦璃	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000033	4000	1	0	[]
2020001	有熊谦	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000028	4000	1	0	[]
2020002	墨神医	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000001	4000	1	0	[]
2020003	云绯	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000032	4000	1	0	[]
2020004	正阳子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000071	4000	1	0	[]
2030001	玄袆天师	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000012	4000	1	0	[]
2030002	一线牵	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000999	4000	1	0	[]
2030003	韦药师	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000036	4000	1	0	[]
2030004	李潇	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000002	4000	1	0	[]
2030005	明月	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000047	4000	1	0	[]
2030006	王羽	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000999	4000	1	0	[]
2030007	接引使者	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000068	4000	1	0	[]
2030008	华阳	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000037	4000	1	0	[]
2030009	幽云子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030010	玄都天	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030011	景妍	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000033	4000	1	0	[]
2030012	灵珠子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000033	4000	1	0	[]
2030013	风行者	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000040	4000	1	0	[]
2030014	赏善榜	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000094	4000	1	0	[]
2030015	叶云鹤	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000033	4000	1	0	[]
2030016	心魔老人	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030017	凌啸散人	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000033	4000	1	0	[]
2030018	萧玉骄	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030019	若峰	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000033	4000	1	0	[]
2030020	天算子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030021	钱通神	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000002	4000	1	0	[]
2030022	封云裳	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000015	4000	1	0	[]
2030023	金如命	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000010	4000	1	0	[]
2030024	云中仙	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000029	4000	1	0	[]
2030025	红红星星	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000201	4000	1	0	[]
2030026	有熊泰	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000034	4000	1	0	[]
2030027	紫气东来	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000202	4000	1	0	[]
2030028	有熊霸	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000058	4000	1	0	[]
2030029	颜绯	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030032	了无尘	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2030901	通天上师·了尘	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2031001	通天上师·云啸	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2031101	通天上师·龙欣	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2031201	通天上师·风月	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2031301	通天上师·虎牙	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
2032001	通灵使	60	1	43560	0	1	200	2000	{0,0,0}	10000	0	50	50	0	{0,0,0,0,0}	4	8	0	0	0	[{751000011,1},{751000005,0},{751000007,0},{751000006,0},{751000008,0},{751000001,1},{751000001,2},{751000001,3},{751000001,4},{751000001,5},{751000001,6},{751000001,7},{751000001,8},{751000001,9},{751000001,10},{751000002,1},{751000002,2},{751000002,3},{751000002,4},{751000002,5},{751000002,6},{751000002,7},{751000002,8},{751000002,9},{751000002,10},{751000003,1},{751000003,2},{751000003,3},{751000003,4},{751000003,5},{751000003,6},{751000003,7},{751000003,8},{751000003,9},{751000003,10},{751000004,1},{751000004,2},{751000004,3},{751000004,4},{751000004,5},{751000004,6},{751000004,7},{751000004,8},{751000004,9},{751000004,10},{751000005,1},{751000005,2},{751000005,3},{751000005,4},{751000005,5},{751000005,6},{751000005,7},{751000005,8},{751000005,9},{751000005,10},{751000006,1},{751000006,2},{751000006,3},{751000006,4},{751000006,5},{751000006,6},{751000006,7},{751000006,8},{751000006,9},{751000006,10},{751000007,1},{751000007,2},{751000007,3},{751000007,4},{751000007,5},{751000007,6},{751000007,7},{751000007,8},{751000007,9},{751000007,10},{751000008,1},{751000008,2},{751000008,3},{751000008,4},{751000008,5},{751000008,6},{751000008,7},{751000008,8},{751000008,9},{751000008,10},{751000009,1},{751000009,2},{751000009,3},{751000009,4},{751000009,5},{751000009,6},{751000009,7},{751000009,8},{751000009,9},{751000009,10},{751000010,1},{751000010,2},{751000010,3},{751000010,4},{751000010,5},{751000010,6},{751000010,7},{751000010,8},{751000010,9},{751000010,10}]	0	{0,0,0}	0	50	25	0	npc_chess_spirit	420000100	4000	3	0	[]
2032002	四圣·青龙	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000101	4000	1	0	[]
2032003	四圣·白虎	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000102	4000	1	0	[]
2032004	四圣·朱雀	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000103	4000	1	0	[]
2032005	四圣·玄武	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000104	4000	1	0	[]
2032101	通灵使	60	1	43560	0	1	200	2000	{0,0,0}	10000	0	50	50	0	{0,0,0,0,0}	4	8	0	0	0	[{751000011,1},{751000014,0},{751000016,0},{751000015,0},{751000017,0},{751000001,1},{751000001,2},{751000001,3},{751000001,4},{751000001,5},{751000001,6},{751000001,7},{751000001,8},{751000001,9},{751000001,10},{751000002,1},{751000002,2},{751000002,3},{751000002,4},{751000002,5},{751000002,6},{751000002,7},{751000002,8},{751000002,9},{751000002,10},{751000003,1},{751000003,2},{751000003,3},{751000003,4},{751000003,5},{751000003,6},{751000003,7},{751000003,8},{751000003,9},{751000003,10},{751000004,1},{751000004,2},{751000004,3},{751000004,4},{751000004,5},{751000004,6},{751000004,7},{751000004,8},{751000004,9},{751000004,10},{751000014,1},{751000014,2},{751000014,3},{751000014,4},{751000014,5},{751000014,6},{751000014,7},{751000014,8},{751000014,9},{751000014,10},{751000015,1},{751000015,2},{751000015,3},{751000015,4},{751000015,5},{751000015,6},{751000015,7},{751000015,8},{751000015,9},{751000015,10},{751000016,1},{751000016,2},{751000016,3},{751000016,4},{751000016,5},{751000016,6},{751000016,7},{751000016,8},{751000016,9},{751000016,10},{751000017,1},{751000017,2},{751000017,3},{751000017,4},{751000017,5},{751000017,6},{751000017,7},{751000017,8},{751000017,9},{751000017,10},{751000018,1},{751000018,2},{751000018,3},{751000018,4},{751000018,5},{751000018,6},{751000018,7},{751000018,8},{751000018,9},{751000018,10},{751000010,1},{751000010,2},{751000010,3},{751000010,4},{751000010,5},{751000010,6},{751000010,7},{751000010,8},{751000010,9},{751000010,10}]	0	{0,0,0}	0	50	25	0	npc_chess_spirit	420000100	4000	3	0	[]
2032102	四圣·青龙	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000101	4000	1	0	[]
2032103	四圣·白虎	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000102	4000	1	0	[]
2032104	四圣·朱雀	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000103	4000	1	0	[]
2032105	四圣·玄武	60	1	80000	100	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	0	npc_chess_spirit_helper	420000104	4000	1	0	[]
2033901	狱王·阎九	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000996	4000	1	0	[]
2050001	曹越	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000025	4000	1	0	[]
2050002	李博	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000020	4000	1	0	[]
2050003	冯啸威	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000027	4000	1	0	[]
